Vessel_ID,Timestamp_Entry,Timestamp_Exit,Containers_Unloaded (TEUs),Containers_Loaded (TEUs),Time,Time_in_Hours,Entry_Day,Exit_Day
V0832,2023-09-17 07:37:27.557593,2023-10-15 18:37:27.562594,3680,1260,28 days 11:00:00.005001,683.0000013891668,17,15
V0833,2023-09-24 19:37:27.557593,2023-10-10 01:37:27.562594,3035,1627,15 days 06:00:00.005001,366.00000138916664,24,10
V0834,2023-09-19 18:37:27.557593,2023-10-12 05:37:27.562594,4091,1225,22 days 11:00:00.005001,539.0000013891666,19,12
V0835,2023-09-20 04:37:27.557593,2023-10-15 18:37:27.562594,1647,877,25 days 14:00:00.005001,614.0000013891668,20,15
V0836,2023-09-17 00:37:27.557593,2023-10-30 17:37:27.562594,768,45,43 days 17:00:00.005001,1049.0000013891668,17,30
V0837,2023-09-13 16:37:27.557593,2023-10-06 07:37:27.562594,2000,1943,22 days 15:00:00.005001,543.0000013891666,13,6
V0838,2023-09-03 02:37:27.557593,2023-10-27 17:37:27.562594,3418,2734,54 days 15:00:00.005001,1311.0000013891668,3,27
V0839,2023-09-26 08:37:27.557593,2023-10-07 15:37:27.562594,4285,1918,11 days 07:00:00.005001,271.0000013891667,26,7
V0840,2023-09-22 08:37:27.557593,2023-10-26 13:37:27.562594,885,1273,34 days 05:00:00.005001,821.0000013891668,22,26
V0841,2023-09-02 13:37:27.557593,2023-10-20 09:37:27.562594,2002,2851,47 days 20:00:00.005001,1148.0000013891668,2,20
V0842,2023-09-23 14:37:27.557593,2023-10-17 07:37:27.562594,2613,921,23 days 17:00:00.005001,569.0000013891666,23,17
V0843,2023-09-04 14:37:27.557593,2023-10-25 23:37:27.562594,90,1095,51 days 09:00:00.005001,1233.0000013891668,4,25
V0844,2023-09-21 06:37:27.557593,2023-10-15 12:37:27.562594,418,3524,24 days 06:00:00.005001,582.0000013891666,21,15
V0845,2023-09-19 02:37:27.557593,2023-10-09 19:37:27.562594,4313,2812,20 days 17:00:00.005001,497.00000138916664,19,9
V0846,2023-09-02 18:37:27.557593,2023-10-12 03:37:27.562594,4158,2179,39 days 09:00:00.005001,945.0000013891668,2,12
V0847,2023-09-20 15:37:27.557593,2023-10-12 20:37:27.562594,2675,4147,22 days 05:00:00.005001,533.0000013891666,20,12
V0848,2023-09-11 11:37:27.557593,2023-10-29 20:37:27.562594,843,3955,48 days 09:00:00.005001,1161.0000013891668,11,29
V0849,2023-09-01 10:37:27.557593,2023-10-20 16:37:27.562594,407,3605,49 days 06:00:00.005001,1182.0000013891668,1,20
V0850,2023-08-29 10:37:27.557593,2023-10-11 19:37:27.562594,408,3493,43 days 09:00:00.005001,1041.0000013891668,29,11
V0851,2023-09-08 14:37:27.557593,2023-10-21 17:37:27.562594,3726,3611,43 days 03:00:00.005001,1035.0000013891668,8,21
V0852,2023-09-16 13:37:27.557593,2023-10-08 17:37:27.562594,2778,3778,22 days 04:00:00.005001,532.0000013891666,16,8
V0853,2023-09-24 11:37:27.557593,2023-10-25 16:37:27.562594,4347,4201,31 days 05:00:00.005001,749.0000013891668,24,25
V0854,2023-09-08 14:37:27.557593,2023-10-18 15:37:27.562594,4099,2163,40 days 01:00:00.005001,961.0000013891668,8,18
V0855,2023-09-15 17:37:27.557593,2023-10-17 17:37:27.562594,3040,1396,32 days 00:00:00.005001,768.0000013891668,15,17
V0856,2023-09-26 08:37:27.557593,2023-10-09 15:37:27.562594,1091,1851,13 days 07:00:00.005001,319.00000138916664,26,9
V0857,2023-09-24 21:37:27.557593,2023-10-02 16:37:27.562594,1014,1140,7 days 19:00:00.005001,187.00000138916667,24,2
V0858,2023-09-23 13:37:27.557593,2023-10-14 23:37:27.562594,1976,3230,21 days 10:00:00.005001,514.0000013891666,23,14
V0859,2023-09-07 00:37:27.557593,2023-10-03 01:37:27.562594,1134,4137,26 days 01:00:00.005001,625.0000013891668,7,3
V0860,2023-09-21 10:37:27.557593,2023-10-11 04:37:27.562594,437,1104,19 days 18:00:00.005001,474.00000138916664,21,11
V0861,2023-09-08 02:37:27.557593,2023-10-04 01:37:27.562594,632,1077,25 days 23:00:00.005001,623.0000013891668,8,4
V0862,2023-09-06 17:37:27.557593,2023-10-06 03:37:27.562594,1943,2510,29 days 10:00:00.005001,706.0000013891668,6,6
V0863,2023-09-08 14:37:27.557593,2023-10-12 20:37:27.562594,2090,646,34 days 06:00:00.005001,822.0000013891668,8,12
V0864,2023-08-29 00:37:27.557593,2023-10-11 09:37:27.562594,1088,1488,43 days 09:00:00.005001,1041.0000013891668,29,11
V0865,2023-09-17 10:37:27.557593,2023-10-21 17:37:27.562594,1101,1024,34 days 07:00:00.005001,823.0000013891668,17,21
V0866,2023-09-03 20:37:27.557593,2023-10-19 23:37:27.562594,1988,4383,46 days 03:00:00.005001,1107.0000013891668,3,19
V0867,2023-09-03 20:37:27.557593,2023-11-02 09:37:27.562594,955,686,59 days 13:00:00.005001,1429.0000013891668,3,2
V0868,2023-09-08 00:37:27.557593,2023-10-07 03:37:27.562594,3015,405,29 days 03:00:00.005001,699.0000013891668,8,7
V0869,2023-09-22 08:37:27.557593,2023-10-27 14:37:27.562594,2675,3933,35 days 06:00:00.005001,846.0000013891668,22,27
V0870,2023-09-03 22:37:27.557593,2023-10-05 06:37:27.562594,3264,3722,31 days 08:00:00.005001,752.0000013891668,3,5
V0871,2023-09-20 11:37:27.557593,2023-10-31 01:37:27.562594,3392,2694,40 days 14:00:00.005001,974.0000013891668,20,31
V0872,2023-09-29 09:37:27.557593,2023-10-01 12:37:27.562594,3330,3160,2 days 03:00:00.005001,51.00000138916667,29,1
V0873,2023-09-15 12:37:27.557593,2023-10-26 04:37:27.562594,3318,1089,40 days 16:00:00.005001,976.0000013891668,15,26
V0874,2023-09-14 21:37:27.557593,2023-10-15 09:37:27.562594,1675,3767,30 days 12:00:00.005001,732.0000013891668,14,15
V0875,2023-08-29 22:37:27.557593,2023-10-13 06:37:27.562594,2012,166,44 days 08:00:00.005001,1064.0000013891668,29,13
V0876,2023-09-23 18:37:27.557593,2023-10-25 11:37:27.562594,3306,3953,31 days 17:00:00.005001,761.0000013891668,23,25
V0877,2023-09-10 05:37:27.557593,2023-10-02 21:37:27.562594,3404,2841,22 days 16:00:00.005001,544.0000013891666,10,2
V0878,2023-09-05 03:37:27.557593,2023-10-12 11:37:27.562594,2168,3278,37 days 08:00:00.005001,896.0000013891668,5,12
V0879,2023-08-30 20:37:27.557593,2023-10-17 03:37:27.562594,1166,4170,47 days 07:00:00.005001,1135.0000013891668,30,17
V0880,2023-08-31 03:37:27.557593,2023-10-17 01:37:27.562594,3395,63,46 days 22:00:00.005001,1126.0000013891668,31,17
V0881,2023-09-23 20:37:27.557593,2023-10-16 17:37:27.562594,1454,4167,22 days 21:00:00.005001,549.0000013891666,23,16
V0882,2023-09-22 21:37:27.557593,2023-10-07 21:37:27.562594,4008,3150,15 days 00:00:00.005001,360.00000138916664,22,7
V0883,2023-09-13 22:37:27.557593,2023-10-04 22:37:27.562594,1920,3420,21 days 00:00:00.005001,504.00000138916664,13,4
V0884,2023-08-31 01:37:27.557593,2023-11-02 02:37:27.562594,1445,3374,63 days 01:00:00.005001,1513.0000013891668,31,2
V0885,2023-09-02 13:37:27.557593,2023-10-12 03:37:27.562594,3624,397,39 days 14:00:00.005001,950.0000013891668,2,12
V0886,2023-09-28 20:37:27.557593,2023-10-04 23:37:27.562594,220,1868,6 days 03:00:00.005001,147.00000138916667,28,4
V0887,2023-09-11 02:37:27.557593,2023-10-21 18:37:27.562594,1153,2543,40 days 16:00:00.005001,976.0000013891668,11,21
V0888,2023-09-17 04:37:27.557593,2023-10-24 01:37:27.562594,192,563,36 days 21:00:00.005001,885.0000013891668,17,24
V0889,2023-09-07 17:37:27.557593,2023-10-22 18:37:27.562594,311,3338,45 days 01:00:00.005001,1081.0000013891668,7,22
V0890,2023-09-08 02:37:27.557593,2023-10-21 02:37:27.562594,444,582,43 days 00:00:00.005001,1032.0000013891668,8,21
V0891,2023-09-27 22:37:27.557593,2023-10-29 15:37:27.562594,1565,3203,31 days 17:00:00.005001,761.0000013891668,27,29
V0892,2023-09-20 01:37:27.557593,2023-10-15 16:37:27.562594,2587,1877,25 days 15:00:00.005001,615.0000013891668,20,15
V0893,2023-09-27 01:37:27.557593,2023-10-26 23:37:27.562594,1471,588,29 days 22:00:00.005001,718.0000013891668,27,26
V0894,2023-09-25 05:37:27.557593,2023-10-17 16:37:27.564004,2956,166,22 days 11:00:00.006411,539.0000017808333,25,17
V0895,2023-09-02 13:37:27.557593,2023-10-08 02:37:27.564004,3290,1705,35 days 13:00:00.006411,853.0000017808334,2,8
V0896,2023-09-09 03:37:27.557593,2023-10-13 18:37:27.564004,2814,2377,34 days 15:00:00.006411,831.0000017808334,9,13
V0897,2023-08-30 05:37:27.557593,2023-10-06 07:37:27.564004,1739,3897,37 days 02:00:00.006411,890.0000017808334,30,6
V0898,2023-09-06 09:37:27.557593,2023-10-20 04:37:27.564004,939,1646,43 days 19:00:00.006411,1051.0000017808334,6,20
V0899,2023-09-02 14:37:27.557593,2023-10-19 05:37:27.564004,3530,821,46 days 15:00:00.006411,1119.0000017808334,2,19
V0900,2023-09-22 05:37:27.557593,2023-10-26 02:37:27.564004,2848,1128,33 days 21:00:00.006411,813.0000017808334,22,26
V0901,2023-09-19 10:37:27.557593,2023-10-30 00:37:27.564004,1316,3641,40 days 14:00:00.006411,974.0000017808334,19,30
V0902,2023-09-05 15:37:27.557593,2023-10-12 11:37:27.564004,749,2504,36 days 20:00:00.006411,884.0000017808334,5,12
V0903,2023-09-14 12:37:27.557593,2023-10-11 19:37:27.564004,2584,2030,27 days 07:00:00.006411,655.0000017808334,14,11
V0904,2023-09-26 09:37:27.557593,2023-10-31 22:37:27.564004,3138,3098,35 days 13:00:00.006411,853.0000017808334,26,31
V0905,2023-09-20 05:37:27.557593,2023-10-11 10:37:27.564004,856,920,21 days 05:00:00.006411,509.0000017808333,20,11
V0906,2023-09-07 12:37:27.557593,2023-11-02 15:37:27.564004,4165,187,56 days 03:00:00.006411,1347.0000017808334,7,2
V0907,2023-09-15 20:37:27.557593,2023-10-03 03:37:27.564004,1627,1577,17 days 07:00:00.006411,415.0000017808333,15,3
V0908,2023-09-26 00:37:27.557593,2023-10-07 20:37:27.564004,876,2770,11 days 20:00:00.006411,284.0000017808334,26,7
V0909,2023-09-15 02:37:27.557593,2023-10-02 14:37:27.564004,2542,1682,17 days 12:00:00.006411,420.0000017808333,15,2
V0910,2023-09-15 05:37:27.557593,2023-11-02 19:37:27.564004,4506,138,48 days 14:00:00.006411,1166.0000017808334,15,2
V0911,2023-09-03 10:37:27.557593,2023-10-14 04:37:27.564004,2255,2852,40 days 18:00:00.006411,978.0000017808334,3,14
V0912,2023-09-08 09:37:27.557593,2023-10-28 18:37:27.564004,4423,1193,50 days 09:00:00.006411,1209.0000017808334,8,28
V0913,2023-09-21 12:37:27.557593,2023-10-19 01:37:27.564004,1366,2343,27 days 13:00:00.006411,661.0000017808334,21,19
V0914,2023-09-18 17:37:27.557593,2023-10-22 06:37:27.564004,2847,3902,33 days 13:00:00.006411,805.0000017808334,18,22
V0915,2023-09-20 10:37:27.557593,2023-10-11 17:37:27.564004,2458,409,21 days 07:00:00.006411,511.0000017808333,20,11
V0916,2023-09-05 03:37:27.557593,2023-10-10 05:37:27.564004,2215,1832,35 days 02:00:00.006411,842.0000017808334,5,10
V0917,2023-09-02 05:37:27.557593,2023-10-03 13:37:27.564004,3107,1753,31 days 08:00:00.006411,752.0000017808334,2,3
V0918,2023-09-01 07:37:27.557593,2023-10-30 18:37:27.564004,63,3586,59 days 11:00:00.006411,1427.0000017808334,1,30
V0919,2023-09-03 08:37:27.557593,2023-10-12 18:37:27.564004,2294,1439,39 days 10:00:00.006411,946.0000017808334,3,12
V0920,2023-09-17 10:37:27.557593,2023-10-25 21:37:27.564004,129,1717,38 days 11:00:00.006411,923.0000017808334,17,25
V0921,2023-09-06 19:37:27.557593,2023-10-25 23:37:27.564004,2475,2654,49 days 04:00:00.006411,1180.0000017808334,6,25
V0922,2023-09-29 11:37:27.557593,2023-10-10 05:37:27.564004,3360,3855,10 days 18:00:00.006411,258.0000017808334,29,10
V0923,2023-08-29 17:37:27.557593,2023-10-23 03:37:27.564004,1218,186,54 days 10:00:00.006411,1306.0000017808334,29,23
V0924,2023-09-04 17:37:27.557593,2023-10-02 19:37:27.564004,2267,4134,28 days 02:00:00.006411,674.0000017808334,4,2
V0925,2023-09-22 06:37:27.557593,2023-10-14 21:37:27.564004,776,1522,22 days 15:00:00.006411,543.0000017808333,22,14
V0926,2023-09-18 11:37:27.557593,2023-10-12 20:37:27.564004,2720,3300,24 days 09:00:00.006411,585.0000017808334,18,12
V0927,2023-09-12 02:37:27.557593,2023-10-06 20:37:27.564004,3491,1125,24 days 18:00:00.006411,594.0000017808334,12,6
V0928,2023-08-29 03:37:27.557593,2023-10-18 22:37:27.564004,3704,2425,50 days 19:00:00.006411,1219.0000017808334,29,18
V0929,2023-09-17 05:37:27.557593,2023-10-06 06:37:27.564004,3977,3737,19 days 01:00:00.006411,457.0000017808333,17,6
V0930,2023-08-29 22:37:27.557593,2023-10-06 02:37:27.564004,4369,2004,37 days 04:00:00.006411,892.0000017808334,29,6
V0931,2023-09-26 06:37:27.557593,2023-10-10 21:37:27.564004,2723,1352,14 days 15:00:00.006411,351.0000017808333,26,10
V0932,2023-09-24 21:37:27.557593,2023-10-23 19:37:27.564004,1060,2041,28 days 22:00:00.006411,694.0000017808334,24,23
V0933,2023-09-05 20:37:27.557593,2023-10-08 19:37:27.564004,2853,3418,32 days 23:00:00.006411,791.0000017808334,5,8
V0934,2023-09-23 07:37:27.557593,2023-10-30 21:37:27.564004,845,3988,37 days 14:00:00.006411,902.0000017808334,23,30
V0935,2023-09-20 00:37:27.557593,2023-11-01 03:37:27.564004,983,4516,42 days 03:00:00.006411,1011.0000017808334,20,1
V0936,2023-09-16 11:37:27.557593,2023-10-27 05:37:27.564004,1514,1069,40 days 18:00:00.006411,978.0000017808334,16,27
V0937,2023-09-19 10:37:27.557593,2023-11-02 06:37:27.564004,2814,1423,43 days 20:00:00.006411,1052.0000017808334,19,2
V0938,2023-09-27 02:37:27.557593,2023-10-08 21:37:27.564004,2415,3202,11 days 19:00:00.006411,283.0000017808334,27,8
V0939,2023-09-18 13:37:27.557593,2023-10-26 21:37:27.564004,3231,1243,38 days 08:00:00.006411,920.0000017808334,18,26
V0940,2023-09-22 06:37:27.557593,2023-10-05 21:37:27.564004,618,1664,13 days 15:00:00.006411,327.0000017808333,22,5
V0941,2023-09-29 12:37:27.557593,2023-10-17 20:37:27.564004,1003,2566,18 days 08:00:00.006411,440.0000017808333,29,17
V0942,2023-08-29 11:37:27.557593,2023-10-14 23:37:27.564004,271,2017,46 days 12:00:00.006411,1116.0000017808334,29,14
V0943,2023-09-19 13:37:27.557593,2023-10-12 14:37:27.564004,3916,2638,23 days 01:00:00.006411,553.0000017808333,19,12
V0944,2023-09-04 23:37:27.557593,2023-10-01 11:37:27.564004,4319,1580,26 days 12:00:00.006411,636.0000017808334,4,1
V0945,2023-09-03 08:37:27.557593,2023-10-30 13:37:27.564004,3936,2087,57 days 05:00:00.006411,1373.0000017808334,3,30
V0946,2023-09-21 20:37:27.557593,2023-10-30 16:37:27.564004,3036,3236,38 days 20:00:00.006411,932.0000017808334,21,30
V0947,2023-09-22 15:37:27.557593,2023-10-22 12:37:27.564004,4488,2051,29 days 21:00:00.006411,717.0000017808334,22,22
V0948,2023-09-01 23:37:27.557593,2023-10-23 23:37:27.564004,1280,2044,52 days 00:00:00.006411,1248.0000017808334,1,23
V0949,2023-09-10 02:37:27.557593,2023-10-12 19:37:27.564004,1413,3840,32 days 17:00:00.006411,785.0000017808334,10,12
V0950,2023-09-09 23:37:27.557593,2023-10-31 21:37:27.564004,3224,3278,51 days 22:00:00.006411,1246.0000017808334,9,31
V0951,2023-09-27 19:37:27.557593,2023-10-08 17:37:27.564004,2711,1125,10 days 22:00:00.006411,262.0000017808334,27,8
V0952,2023-09-14 20:37:27.557593,2023-10-22 22:37:27.564004,1536,663,38 days 02:00:00.006411,914.0000017808334,14,22
V0953,2023-09-03 10:37:27.557593,2023-10-01 12:37:27.564004,3316,1209,28 days 02:00:00.006411,674.0000017808334,3,1
V0954,2023-09-30 03:37:27.557593,2023-10-28 01:37:27.564004,4390,3095,27 days 22:00:00.006411,670.0000017808334,30,28
V0955,2023-09-03 04:37:27.557593,2023-10-23 03:37:27.564004,1696,3326,49 days 23:00:00.006411,1199.0000017808334,3,23
V0956,2023-08-29 09:37:27.557593,2023-10-26 06:37:27.564004,2039,3847,57 days 21:00:00.006411,1389.0000017808334,29,26
V0957,2023-09-05 19:37:27.557593,2023-10-14 06:37:27.564004,42,3270,38 days 11:00:00.006411,923.0000017808334,5,14
V0958,2023-09-24 17:37:27.557593,2023-10-25 15:37:27.564004,3722,1049,30 days 22:00:00.006411,742.0000017808334,24,25
V0959,2023-09-26 14:37:27.557593,2023-10-13 20:37:27.564004,1698,3783,17 days 06:00:00.006411,414.0000017808333,26,13
V0960,2023-09-13 05:37:27.557593,2023-10-29 19:37:27.564004,749,1581,46 days 14:00:00.006411,1118.0000017808334,13,29
V0961,2023-09-18 06:37:27.557593,2023-10-18 15:37:27.564004,4497,4259,30 days 09:00:00.006411,729.0000017808334,18,18
V0962,2023-09-21 17:37:27.557593,2023-10-25 17:37:27.564004,2676,3133,34 days 00:00:00.006411,816.0000017808334,21,25
V0963,2023-09-13 11:37:27.557593,2023-10-26 01:37:27.564004,559,3333,42 days 14:00:00.006411,1022.0000017808334,13,26
V0964,2023-08-30 01:37:27.557593,2023-10-17 03:37:27.564004,86,2722,48 days 02:00:00.006411,1154.0000017808334,30,17
V0965,2023-09-23 00:37:27.557593,2023-10-15 06:37:27.564004,598,3632,22 days 06:00:00.006411,534.0000017808333,23,15
V0966,2023-09-27 10:37:27.557593,2023-10-11 14:37:27.564004,1900,1376,14 days 04:00:00.006411,340.0000017808333,27,11
V0967,2023-09-21 23:37:27.557593,2023-10-13 04:37:27.564004,4194,1092,21 days 05:00:00.006411,509.0000017808333,21,13
V0968,2023-09-03 17:37:27.557593,2023-10-10 07:37:27.564004,847,4524,36 days 14:00:00.006411,878.0000017808334,3,10
V0969,2023-09-04 01:37:27.557593,2023-10-30 05:37:27.564004,3981,1692,56 days 04:00:00.006411,1348.0000017808334,4,30
V0970,2023-09-02 18:37:27.557593,2023-10-30 14:37:27.564004,3119,1078,57 days 20:00:00.006411,1388.0000017808334,2,30
V0971,2023-09-21 14:37:27.557593,2023-10-15 12:37:27.564004,4568,1939,23 days 22:00:00.006411,574.0000017808333,21,15
V0972,2023-09-07 17:37:27.557593,2023-10-18 09:37:27.564004,1094,322,40 days 16:00:00.006411,976.0000017808334,7,18
V0973,2023-09-27 07:37:27.557593,2023-10-30 23:37:27.564004,2846,3109,33 days 16:00:00.006411,808.0000017808334,27,30
V0974,2023-09-07 10:37:27.557593,2023-10-17 00:37:27.564004,2519,809,39 days 14:00:00.006411,950.0000017808334,7,17
V0975,2023-09-13 05:37:27.557593,2023-10-30 09:37:27.564004,105,1644,47 days 04:00:00.006411,1132.0000017808334,13,30
V0976,2023-09-17 22:37:27.557593,2023-11-01 17:37:27.564004,4284,4089,44 days 19:00:00.006411,1075.0000017808334,17,1
V0977,2023-09-17 16:37:27.557593,2023-10-10 04:37:27.564004,2704,4377,22 days 12:00:00.006411,540.0000017808333,17,10
V0978,2023-09-15 04:37:27.557593,2023-10-07 00:37:27.564004,3515,3015,21 days 20:00:00.006411,524.0000017808333,15,7
V0979,2023-09-26 01:37:27.557593,2023-11-02 16:37:27.564004,3939,688,37 days 15:00:00.006411,903.0000017808334,26,2
V0980,2023-09-27 05:37:27.557593,2023-10-16 07:37:27.564004,1268,3476,19 days 02:00:00.006411,458.0000017808333,27,16
V0981,2023-09-01 14:37:27.557593,2023-10-23 02:37:27.564004,227,1486,51 days 12:00:00.006411,1236.0000017808334,1,23
V0982,2023-09-17 17:37:27.557593,2023-10-02 09:37:27.564004,957,871,14 days 16:00:00.006411,352.0000017808333,17,2
V0983,2023-09-11 17:37:27.557593,2023-10-20 23:37:27.564004,2348,3377,39 days 06:00:00.006411,942.0000017808334,11,20
V0984,2023-09-22 02:37:27.557593,2023-10-07 11:37:27.564004,2168,1504,15 days 09:00:00.006411,369.0000017808333,22,7
V0985,2023-08-29 07:37:27.557593,2023-10-24 11:37:27.564004,4423,4476,56 days 04:00:00.006411,1348.0000017808334,29,24
V0986,2023-09-26 02:37:27.557593,2023-10-16 04:37:27.564004,4340,2797,20 days 02:00:00.006411,482.0000017808333,26,16
V0987,2023-09-03 06:37:27.557593,2023-10-18 01:37:27.564004,596,3283,44 days 19:00:00.006411,1075.0000017808334,3,18
V0988,2023-09-27 10:37:27.557593,2023-10-04 23:37:27.564004,447,2606,7 days 13:00:00.006411,181.00000178083334,27,4
V0989,2023-09-08 06:37:27.557593,2023-10-04 20:37:27.564004,3122,3346,26 days 14:00:00.006411,638.0000017808334,8,4
V0990,2023-09-02 18:37:27.557593,2023-10-04 07:37:27.564004,636,4206,31 days 13:00:00.006411,757.0000017808334,2,4
V0991,2023-09-16 14:37:27.557593,2023-10-24 20:37:27.564004,1030,3130,38 days 06:00:00.006411,918.0000017808334,16,24
V0992,2023-08-29 16:37:27.557593,2023-10-19 01:37:27.564004,455,1196,50 days 09:00:00.006411,1209.0000017808334,29,19
V0993,2023-09-06 22:37:27.557593,2023-10-22 16:37:27.564004,4440,3777,45 days 18:00:00.006411,1098.0000017808334,6,22
V0994,2023-09-01 17:37:27.558593,2023-10-07 17:37:27.564004,847,1020,36 days 00:00:00.005411,864.0000015030555,1,7
V0995,2023-09-10 11:37:27.558593,2023-10-29 17:37:27.564004,2559,4519,49 days 06:00:00.005411,1182.0000015030555,10,29
V0996,2023-09-21 18:37:27.558593,2023-10-09 01:37:27.564004,953,1884,17 days 07:00:00.005411,415.00000150305556,21,9
V0997,2023-09-28 14:37:27.558593,2023-10-08 08:37:27.564004,3668,1422,9 days 18:00:00.005411,234.00000150305556,28,8
V0998,2023-09-17 12:37:27.558593,2023-10-20 11:37:27.564004,3940,3861,32 days 23:00:00.005411,791.0000015030555,17,20
V0999,2023-09-17 23:37:27.558593,2023-10-04 02:37:27.564004,2645,2884,16 days 03:00:00.005411,387.00000150305556,17,4
V1000,2023-08-30 22:37:27.558593,2023-10-10 06:37:27.564004,1745,590,40 days 08:00:00.005411,968.0000015030555,30,10
